Scenario,Region,Variable,Type,Year,Value
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2022,2993.982
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2023,2994.011
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2024,3033.228
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2025,3033.239
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2026,3033.235
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2027,3033.24
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2028,3033.25
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2029,3033.253
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2030,3033.264
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2031,3033.23
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2032,3033.264
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2033,3033.234
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2034,3033.226
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2035,3033.267
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2036,3033.229
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2037,3033.254
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2038,3033.261
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2039,3033.254
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2040,3033.228
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2041,3033.229
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2042,3033.245
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2043,3033.228
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2044,3033.237
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2045,3033.245
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2046,3063.647
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2047,3093.781
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2048,3123.732
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2049,3123.741
Evolving Policies,New Brunswick,Hydro / Wave / Tidal,Primary Fuel,2050,3123.739
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2005,40741.37
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2006,41953.37
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2007,40291.38
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2008,41897.25
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2009,36728
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2010,40286.8
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2011,40033.37
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2012,42202.52
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2013,41441.68
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2014,39047.83
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2015,39686
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2016,39482.99
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2017,36548
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2018,41831
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2019,40798
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2020,44285.91
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2021,50459.12
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2022,51302.94
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2023,51450.95
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2024,51596.33
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2025,51687.53
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2026,51766.57
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2027,51847.05
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2028,52209.73
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2029,52221
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2030,52233.74
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2031,52247.11
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2032,52260.72
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2033,52273.37
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2034,52285.32
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2035,52368.24
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2036,52433.39
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2037,52442.84
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2038,52449.65
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2039,52447.73
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2040,52450.65
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2041,52451.59
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2042,52454.57
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2043,52458.66
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2044,52458.86
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2045,52458.86
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2046,52458.83
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2047,52458.85
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2048,52458.8
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2049,52458.82
Evolving Policies,Newfoundland and Labrador,Hydro / Wave / Tidal,Primary Fuel,2050,52458.85
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2005,259.107
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2006,251.866
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2007,250.246
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2008,246.575
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2009,253.952
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2010,253.952
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2011,260.345
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2012,255.196
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2013,262.758
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2014,233.8172
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2015,164
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2016,243
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2017,249
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2018,253
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2019,267
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2020,115.8411
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2021,114.7171
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2022,113.9993
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2023,112.9464
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2024,246.4601
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2025,277.1496
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2026,281.5881
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2027,286.3805
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2028,287.4068
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2029,308.4018
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2030,308.3971
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2031,307.2536
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2032,307.1129
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2033,306.971
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2034,306.8249
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2035,306.6898
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2036,305.5762
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2037,304.777
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2038,302.9995
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2039,300.7721
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2040,299.5157
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2041,300.2037
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2042,298.5122
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2043,297.7809
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2044,297.0468
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2045,296.3117
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2046,297.4529
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2047,294.8223
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2048,295.0205
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2049,294.2892
Evolving Policies,Northwest Territories,Hydro / Wave / Tidal,Primary Fuel,2050,294.0329
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2005,926.0648
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2006,926.0649
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2007,926.0648
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2008,1096.663
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2009,1074.14
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2010,1007.811
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2011,1112.474
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2012,851.497
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2013,1005.758
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2014,1128.686
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2015,979.1978
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2016,779.2823
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2017,824.894
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2018,910.2949
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2019,1001.518
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2020,1001.507
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2021,1001.533
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2022,1001.5
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2023,1001.504
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2024,1001.527
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2025,1001.508
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2026,1001.514
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2027,1001.528
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2028,1001.533
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2029,1001.527
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2030,1001.522
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2031,1001.518
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2032,1001.504
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2033,1001.524
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2034,1001.514
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2035,1001.516
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2036,1001.512
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2037,1001.52
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2038,1001.518
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2039,1001.507
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2040,1001.529
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2041,1001.515
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2042,1001.524
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2043,1001.52
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2044,1001.523
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2045,1001.52
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2046,1054.075
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2047,1105.851
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2048,1157.177
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2049,1207.821
Evolving Policies,Nova Scotia,Hydro / Wave / Tidal,Primary Fuel,2050,1207.816
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2005,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2006,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2007,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2008,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2009,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2010,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2011,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2012,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2013,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2014,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2015,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2016,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2017,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2018,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2019,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2020,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2021,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2022,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2023,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2024,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2025,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2026,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2027,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2028,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2029,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2030,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2031,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2032,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2033,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2034,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2035,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2036,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2037,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2038,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2039,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2040,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2041,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2042,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2043,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2044,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2045,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2046,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2047,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2048,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2049,0
Evolving Policies,Nunavut,Hydro / Wave / Tidal,Primary Fuel,2050,0
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2005,35480
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2006,36031.99
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2007,34315
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2008,39614.99
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2009,39685.01
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2010,32555
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2011,34907
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2012,33887
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2013,37936
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2014,39199.48
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2015,35042.89
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2016,36513
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2017,40016.01
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2018,38280.99
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2019,36210.02
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2020,40201.39
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2021,40194.48
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2022,40229.9
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2023,40230.12
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2024,40193.25
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2025,40193.36
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2026,40262.2
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2027,40228.11
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2028,40230.24
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2029,40262.21
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2030,40262.18
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2031,40863.48
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2032,40863.46
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2033,40863.46
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2034,41404.65
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2035,41404.67
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2036,41891.73
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2037,41891.72
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2038,41891.7
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2039,41891.71
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2040,41891.71
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2041,42330.06
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2042,42724.61
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2043,42724.61
Evolving Policies,Ontario,Hydro / Wave / Tidal,Primary Fuel,2044,42724.59
